,avg_theta,avg_alpha,avg_theta_dot,avg_alpha_dot,max_theta,max_alpha,max_theta_dot,max_alpha_dot,sum_action,time_up,hit constraints,reward,successful,overshoot,rise_time,settling_time
1386,-0.14291095733642578,-0.6828905940055847,-1.677255630493164,-0.4220430850982666,0.4373314678668976,3.1375479698181152,3.5106096267700195,6.517650127410889,266,0,True,-42.38175078975729,False,,,
1387,-0.10800828784704208,-0.7621169090270996,-1.7097132205963135,0.16128596663475037,0.4545092284679413,3.1414952278137207,3.6876447200775146,7.360229015350342,274,0,True,-42.33269521492187,False,,,
1388,-0.7399488687515259,-0.668465793132782,-0.9308056831359863,-0.10975629091262817,0.021281560882925987,3.1396965980529785,5.721243858337402,12.736382484436035,447,0,True,13.601199107739532,False,,,
1389,-0.16563817858695984,0.10812446475028992,-2.6138758659362793,0.8507523536682129,0.3680689036846161,3.1396937370300293,2.0806682109832764,7.252630710601807,198,0,True,-59.71748550140107,False,,,
1390,-0.17093013226985931,0.027838950976729393,-2.6053271293640137,0.6239330172538757,0.3622579276561737,3.1392884254455566,2.166747808456421,7.331611156463623,196,0,True,-60.28216619756947,False,,,
1391,-0.1695682406425476,-0.02794317901134491,-2.490478038787842,0.4187425971031189,0.3582342267036438,3.1401898860931396,2.03806734085083,6.823535442352295,201,0,True,-59.963195367853345,False,,,
1392,-0.6595550179481506,-2.7147974967956543,-5.408692359924316,1.9773794412612915,-0.0033846169244498014,-2.4149320125579834,0.013489536941051483,6.024271011352539,109,0,True,-80.75487598002178,False,,,
1393,-0.7296693325042725,-2.7058212757110596,-5.63390588760376,1.591343641281128,-0.005161508917808533,-2.468092441558838,0.010335217230021954,6.532229423522949,107,0,True,-81.47367883000294,False,,,
1394,-0.7148131132125854,-2.664837121963501,-6.066991806030273,2.3564648628234863,-0.0033297943882644176,-2.392324924468994,0.025304533541202545,5.781623363494873,104,0,True,-82.01348355052602,False,,,
1395,-0.6491538882255554,-2.718977928161621,-5.397156715393066,1.8730978965759277,0.007875845767557621,-2.42216157913208,-0.002780415117740631,6.303181171417236,110,0,True,-80.525743324872,False,,,
1396,-0.23139163851737976,0.03428126126527786,-2.7646372318267822,0.8718652129173279,0.25956279039382935,3.1415586471557617,2.248380422592163,7.036908149719238,186,0,True,-63.00961705110507,False,,,
1397,-0.7308813333511353,-2.651033401489258,-6.052162170410156,2.204087734222412,0.004114384762942791,-2.3878371715545654,0.014771786518394947,6.754167079925537,103,0,True,-81.86202175601642,False,,,
1398,-0.2709006667137146,0.05943255126476288,-3.0448286533355713,1.3822518587112427,0.19317030906677246,3.139799118041992,1.6887785196304321,7.304765224456787,174,0,True,-65.74710728049516,False,,,
1399,-0.7099784016609192,-2.640075445175171,-6.290102958679199,2.800847053527832,0.00295813987031579,-2.3468801975250244,0.005508201662451029,6.937174320220947,100,0,True,-82.40939943868173,False,,,
1400,-0.7422392964363098,-2.6562612056732178,-6.035187244415283,2.176396369934082,-0.010776464827358723,-2.396742582321167,0.00932872761040926,7.133727550506592,103,0,True,-81.99668313791977,False,,,
1401,-0.3390280306339264,-0.01708315685391426,-3.1794779300689697,1.4026128053665161,0.09381706267595291,3.139225959777832,1.1658577919006348,7.0680975914001465,166,0,True,-68.2008014857895,False,,,
1402,-0.31894510984420776,0.16690750420093536,-2.9825491905212402,1.227454423904419,0.08234602212905884,3.1410553455352783,1.1767886877059937,7.110043525695801,172,0,True,-67.37959342694187,False,,,
1403,-0.6605594754219055,-2.125821113586426,-5.847660064697266,2.6493167877197266,0.01306423731148243,3.1406190395355225,-0.012607235461473465,6.937158584594727,107,0,True,-81.17857471784836,False,,,
1404,-0.6765368580818176,-2.2499139308929443,-5.655905246734619,2.121401309967041,0.008643286302685738,3.141389846801758,0.0046186246909201145,5.938064098358154,109,0,True,-81.071425269585,False,,,
1405,-0.7378185987472534,-2.6495120525360107,-6.1031293869018555,2.305421829223633,-0.009918530471622944,-2.3947248458862305,-0.004056901205331087,7.1342854499816895,103,0,True,-82.13824365031397,False,,,
1406,-0.690514087677002,-2.5083227157592773,-5.799352645874023,2.2896041870117188,-0.006380575709044933,3.1394729614257812,-0.016064627096056938,6.126780033111572,105,0,True,-81.88482781804495,False,,,
1407,-0.7283515930175781,-2.2705819606781006,-6.074765682220459,2.543403148651123,-0.014279065653681755,3.1382486820220947,-0.017754429951310158,7.42507266998291,103,0,True,-82.29485824072741,False,,,
1408,-0.7218889594078064,-2.655756950378418,-6.038865566253662,2.1667726039886475,0.016213297843933105,-2.3909902572631836,0.02002745121717453,6.491227626800537,106,0,True,-81.63042751706503,False,,,
1409,-0.7364959716796875,-2.643005609512329,-6.173606872558594,2.436591625213623,0.0006518700392916799,-2.369776725769043,-0.014567915350198746,7.243788719177246,102,0,True,-82.01954280926967,False,,,
1410,-0.7097471356391907,-2.2871601581573486,-6.020205974578857,2.3713459968566895,0.015888484194874763,3.1385176181793213,-0.014973452314734459,6.7668776512146,105,0,True,-81.75743181770756,False,,,
1411,-0.7342326641082764,-2.244340181350708,-6.171693325042725,2.6618380546569824,-0.003273489186540246,3.1372122764587402,-0.010147545486688614,7.550353527069092,99,0,True,-82.2665538284734,False,,,
1412,-0.7275201678276062,-2.274214506149292,-6.028281211853027,2.208395004272461,0.02235586941242218,3.141361713409424,-0.012501143850386143,7.168024063110352,104,0,True,-81.63315658029221,False,,,
1413,-0.7395869493484497,-2.185359239578247,-5.973135948181152,2.330690383911133,-0.006678212434053421,3.1332223415374756,-0.025455700233578682,7.6808648109436035,102,0,True,-82.14151222572777,False,,,
1414,-0.7316493988037109,-2.3582093715667725,-6.055022716522217,2.40256929397583,0.00666825519874692,3.1402180194854736,-0.0034859038423746824,7.13408088684082,104,0,True,-81.80244664316741,False,,,
1415,-0.6955773234367371,-2.256059169769287,-5.680689334869385,2.11918306350708,0.0023694874253124,3.135725498199463,-0.029730919748544693,6.060608386993408,104,0,True,-81.61652930517059,False,,,
1416,-0.7366951704025269,-2.644639492034912,-6.103328227996826,2.2447240352630615,0.007046535611152649,-2.375894069671631,-0.0012285142438486218,7.160868167877197,103,0,True,-81.77912309356947,False,,,
1417,-0.719942033290863,-2.6821482181549072,-5.87731409072876,1.9023959636688232,0.011366006918251514,-2.447340965270996,0.025714365765452385,7.292498588562012,105,0,True,-81.80751914046377,False,,,
1418,-0.7225540280342102,-2.4445950984954834,-6.272708892822266,2.800034999847412,-0.010959835723042488,3.1408934593200684,0.01815108396112919,7.0312700271606445,100,0,True,-82.5719110065704,False,,,
1419,-0.7286990284919739,-2.645721912384033,-6.138613700866699,2.320807695388794,0.0016282545402646065,-2.383692502975464,0.002517435234040022,7.091006278991699,102,0,True,-82.03907416483426,False,,,
1420,-0.7099592685699463,-2.3364627361297607,-5.7232513427734375,2.0206360816955566,-0.0017458132933825254,3.137845039367676,-0.009116316214203835,6.499767780303955,107,0,True,-81.51928559523036,False,,,
1421,-0.7394564747810364,-2.669179677963257,-5.957703590393066,2.0239217281341553,-0.0056583574041724205,-2.428867816925049,-0.006242979783564806,7.273972034454346,102,0,True,-81.93429254552927,False,,,
1422,-0.7175711989402771,-2.5206258296966553,-5.722712993621826,1.926874041557312,-0.013362064026296139,3.1386170387268066,0.006467217113822699,6.383895397186279,105,0,True,-81.92043108581287,False,,,
1423,-0.7365702986717224,-2.3881900310516357,-5.872328281402588,2.064875841140747,-0.003263590158894658,3.138054132461548,-0.007185582537204027,7.372185230255127,104,0,True,-81.64437207340299,False,,,
1424,-0.7113262414932251,-2.6747615337371826,-5.892897605895996,2.0091030597686768,0.01063211914151907,-2.425431489944458,0.009106608107686043,6.804157257080078,104,0,True,-81.63754113194064,False,,,
1425,-0.7319422364234924,-2.6609742641448975,-6.031668663024902,2.167346239089966,-0.003459095722064376,-2.41827392578125,0.009279062040150166,7.165940284729004,102,0,True,-82.03268992136134,False,,,
1426,-0.7391339540481567,-2.2906761169433594,-5.956272602081299,2.10932993888855,-0.0026794772129505873,3.141508102416992,-0.007503804285079241,7.413321495056152,103,0,True,-81.95758904422452,False,,,
1427,-0.723295271396637,-2.2797458171844482,-5.999131679534912,2.3879547119140625,0.0025299096014350653,3.1331279277801514,-0.01912238635122776,7.078226566314697,103,0,True,-82.05042072290695,False,,,
1428,-0.7266731262207031,-2.667588233947754,-5.946862697601318,2.0370876789093018,0.008098778314888477,-2.4269402027130127,-0.01137486845254898,6.895403861999512,104,0,True,-81.8538268730077,False,,,
1429,-0.7066776752471924,-2.6998891830444336,-5.675811767578125,1.89467453956604,-0.010109099559485912,-2.452662706375122,0.022883785888552666,6.538860321044922,106,0,True,-81.51249888194536,False,,,
1430,-0.7192670702934265,-2.7029635906219482,-5.751953601837158,1.8236591815948486,-0.004794189240783453,-2.4791147708892822,0.00827111303806305,5.9650726318359375,104,0,True,-81.89449665213833,False,,,
1431,-0.728325605392456,-2.6756091117858887,-5.886448860168457,2.035634756088257,-0.009166447445750237,-2.435673713684082,0.008798801340162754,6.997331142425537,102,0,True,-81.99349706546047,False,,,
1432,-0.7289109230041504,-2.4680569171905518,-6.043567657470703,2.159790515899658,0.018016984686255455,3.1391477584838867,-0.017495393753051758,7.016228199005127,105,0,True,-81.70525715405572,False,,,
1433,-0.7314796447753906,-2.6829872131347656,-5.808152198791504,1.645363211631775,0.005038423929363489,-2.4558393955230713,0.022180574014782906,6.811434268951416,105,0,True,-81.61548934236374,False,,,
1434,-0.7009634375572205,-2.7156012058258057,-5.72170352935791,1.7014775276184082,0.01902344822883606,-2.501641035079956,-0.0028321677818894386,5.92946720123291,108,0,True,-81.51867966982141,False,,,
1435,-0.7003493905067444,-2.747575044631958,-5.455322742462158,1.2878448963165283,0.0037117209285497665,-2.5656578540802,0.016776619479060173,6.171998500823975,108,0,True,-81.59454584100733,False,,,
1436,-0.6998592615127563,-2.6988022327423096,-5.720736980438232,1.8893804550170898,0.002553714672103524,-2.458077907562256,0.022249622270464897,6.582812309265137,107,0,True,-81.46472215676627,False,,,
1437,-0.7410247921943665,-2.663363218307495,-5.986049652099609,2.1655585765838623,-0.012247420847415924,-2.413069248199463,-0.0011520576663315296,7.204120635986328,102,0,True,-82.10916791447082,False,,,
1438,-0.7217130661010742,-2.305379629135132,-5.857600212097168,2.1160354614257812,0.006574608851224184,3.137331962585449,-0.03051180951297283,6.759398937225342,104,0,True,-81.75609283548161,False,,,
1439,-0.7366189956665039,-2.6676371097564697,-5.912701606750488,2.089827060699463,-0.012749150395393372,-2.414304494857788,0.015741748735308647,7.099038600921631,102,0,True,-81.89123515707215,False,,,
1440,-0.7183887958526611,-2.5030152797698975,-5.79014778137207,1.9743692874908447,-0.0009161244961433113,3.139256238937378,-0.018558187410235405,7.264622688293457,105,0,True,-81.61740641596464,False,,,
1441,-0.7266798615455627,-2.6627542972564697,-6.020646095275879,2.085422992706299,0.01254182867705822,-2.41835880279541,0.009900632314383984,7.164422035217285,104,0,True,-81.77206848531955,False,,,
1442,-0.7358335256576538,-2.672908067703247,-5.901470184326172,1.9453985691070557,0.0001502065424574539,-2.424583673477173,0.011845221742987633,7.0034708976745605,104,0,True,-81.71299491725027,False,,,
1443,-0.7001633644104004,-2.768187999725342,-5.310575485229492,1.0126793384552002,0.012865409255027771,-2.602376699447632,0.02565753646194935,6.4376678466796875,108,0,True,-81.49156883271036,False,,,
1444,-0.7173187732696533,-2.684788703918457,-5.867910861968994,1.9307223558425903,0.003984769340604544,-2.4507620334625244,0.00262072728946805,6.62294340133667,103,0,True,-81.83750649242484,False,,,
1445,-0.7007619738578796,-2.76169753074646,-5.283011436462402,1.2857013940811157,-0.010401969775557518,-2.556328535079956,-0.00876123458147049,5.771378040313721,109,0,True,-81.34795612765384,False,,,
1446,-0.7546886801719666,-2.4575161933898926,-6.035952091217041,2.2546443939208984,-0.013325533829629421,3.139791488647461,-0.010943843983113766,7.363916397094727,102,0,True,-81.95264132833498,False,,,
1447,-0.6862218976020813,-2.722153663635254,-5.512618064880371,1.3573697805404663,0.017837414517998695,-2.4979326725006104,0.6336496472358704,5.840368270874023,108,0,True,-81.0689814738207,False,,,
1448,-0.70392245054245,-2.3725364208221436,-5.510989665985107,1.8182145357131958,-0.018342049792408943,3.136247396469116,-0.010382629930973053,5.943370342254639,105,0,True,-81.78460755358137,False,,,
1449,-0.7371337413787842,-2.668947219848633,-5.820902347564697,1.832412600517273,0.002033479744568467,-2.4118967056274414,0.012062073685228825,7.163418769836426,106,0,True,-81.38363617417521,False,,,
1450,-0.7055860757827759,-2.5141961574554443,-5.194319248199463,1.1074777841567993,0.010750168934464455,3.13574481010437,0.006668331101536751,5.176287651062012,108,0,True,-80.88411265723956,False,,,
1451,-0.7464622855186462,-2.6668834686279297,-5.940417766571045,1.9907506704330444,-0.012815200723707676,-2.431652069091797,0.019349340349435806,7.194794178009033,101,0,True,-81.92719581973442,False,,,
1452,-0.6749895215034485,-2.176748514175415,-5.219649791717529,1.2649887800216675,0.0235384963452816,3.1395716667175293,1.1782056093215942,6.489158630371094,110,0,True,-80.59280472915859,False,,,
1453,-0.7028140425682068,-2.7821500301361084,-5.216723442077637,0.9920778274536133,-0.006299450062215328,-2.619661808013916,0.008571268059313297,5.7115983963012695,110,0,True,-81.51726212761366,False,,,
1454,-0.7046124935150146,-2.560283899307251,-5.42731237411499,1.2902179956436157,0.0252789668738842,3.139561414718628,0.006630596239119768,5.494457244873047,108,0,True,-81.08385193252187,False,,,
1455,-0.7371536493301392,-2.6857523918151855,-5.742280960083008,1.7781132459640503,-0.00837663747370243,-2.4508094787597656,-0.008815721608698368,7.217409133911133,105,0,True,-81.67696425340688,False,,,
1456,-0.7064324617385864,-2.535121202468872,-5.244576930999756,1.0138874053955078,0.01064623985439539,3.140251398086548,-0.00998532585799694,6.090908527374268,110,0,True,-81.30530552890615,False,,,
1457,-0.745212972164154,-2.7449779510498047,-5.3040771484375,0.7868492603302002,0.015622648410499096,-2.5413224697113037,-0.010547349229454994,5.882773399353027,106,0,True,-81.0322562645654,False,,,
1458,-0.744547426700592,-2.725390911102295,-5.428934574127197,1.0488591194152832,0.006827379111200571,-2.507897138595581,0.0026287278160452843,5.706212997436523,103,0,True,-81.15127450966699,False,,,
1459,-0.7266747951507568,-2.6056010723114014,-5.163733959197998,0.9112054109573364,-0.003253628732636571,3.139476776123047,-0.00017339545593131334,5.236891746520996,109,0,True,-81.17420986703593,False,,,
1460,-0.8032115697860718,-0.07061521708965302,-0.8337695002555847,0.3320491909980774,-0.0033658803440630436,3.1415035724639893,6.824658393859863,7.95443868637085,499,0,True,-15.574175272028327,False,,,
1461,-0.5478203892707825,-0.32832780480384827,1.0889990329742432,0.11648916453123093,1.512071967124939,3.141134262084961,20.504974365234375,15.598989486694336,293,0,True,-2.7233052979683094,False,,,
1462,-0.09257127344608307,-0.18480676412582397,0.5891715288162231,0.10507109016180038,1.5490225553512573,3.1406874656677246,13.247171401977539,16.382766723632812,626,0,True,69.11129114687218,False,,,
1463,-0.19539996981620789,-0.24613387882709503,0.8708876967430115,0.15370769798755646,1.547791600227356,3.1413533687591553,12.399685859680176,15.55602741241455,416,0,True,24.584629991014708,False,,,
1464,0.18918702006340027,-0.013169582933187485,-0.00022945788805373013,0.04877365753054619,0.6989883184432983,3.1415793895721436,8.081860542297363,12.916085243225098,4103,0,True,986.3455183094115,False,,,
1465,0.27844518423080444,-0.029376041144132614,1.5026447772979736,-0.007490473333746195,1.5252324342727661,3.138652801513672,11.55282974243164,12.761700630187988,228,0,True,-21.654177407710492,False,,,
1466,0.21609830856323242,0.04880533739924431,0.8881517052650452,-0.09122069925069809,1.5691413879394531,3.140437126159668,10.4614839553833,13.760951042175293,436,0,True,50.26192335445907,False,,,
1467,0.20750842988491058,-0.04191648215055466,1.316346526145935,0.18888813257217407,1.5553263425827026,3.135535717010498,9.714517593383789,10.348575592041016,278,0,True,-9.382764900867372,False,,,
1468,0.4033483564853668,0.1164904236793518,0.016491185873746872,0.054377004504203796,1.300641655921936,3.1403439044952393,7.947464466094971,15.516971588134766,4116,0,True,1366.2150112422116,False,,,
1469,0.612666666507721,0.1998366415500641,0.03864003345370293,0.05640275403857231,1.2166754007339478,3.141043186187744,5.637659549713135,11.712969779968262,4106,0,True,1290.1806272697584,False,,,
1470,0.6208743453025818,0.07390659302473068,0.05014030635356903,0.06416040658950806,1.5686759948730469,3.1414406299591064,11.6459321975708,11.461108207702637,4100,0,True,1337.4275093344247,False,,,
1471,0.288849800825119,0.11472609639167786,1.2126346826553345,-0.20593343675136566,1.5158865451812744,3.1382954120635986,19.05805015563965,15.107028007507324,276,0,True,11.559662392737309,False,,,
1472,0.6524905562400818,2.3057658672332764,6.911659240722656,-4.310429096221924,1.5591779947280884,3.1390540599823,9.59195327758789,0.9674064517021179,25,0,True,-83.48547160033621,False,,,
1473,0.7102011442184448,2.401944875717163,6.776106834411621,-3.8252763748168945,1.5705735683441162,3.139957904815674,9.28823471069336,3.0495100021362305,29,0,True,-83.17337471396165,False,,,
1474,0.6852641701698303,2.608991861343384,7.181301116943359,-4.53843879699707,1.5500662326812744,3.1355059146881104,9.514663696289062,0.9201158285140991,22,0,True,-84.08249051263462,False,,,
1475,0.6508036255836487,2.2926061153411865,7.134952545166016,-4.585017681121826,1.5509884357452393,3.1412720680236816,9.5750732421875,-0.017335856333374977,18,0,True,-84.0249438307038,False,,,
1476,0.7471625804901123,2.3943567276000977,6.4400529861450195,-3.2858011722564697,1.5658499002456665,3.1410703659057617,9.045008659362793,5.56644868850708,40,0,True,-82.19199288690602,False,,,
1477,0.005609063431620598,0.6596721410751343,-1.6185201406478882,-0.3202337622642517,1.4645570516586304,3.140108108520508,9.084003448486328,14.937867164611816,225,0,True,-17.083704219345094,False,,,
1478,0.45706692337989807,0.10511113703250885,1.2571179866790771,-0.04862206056714058,1.564746618270874,3.141331911087036,10.474000930786133,16.210948944091797,301,0,True,9.8843051306919,False,,,
1479,-0.05568567290902138,0.24886105954647064,1.1326626539230347,-1.2331981658935547,1.5414419174194336,3.1406073570251465,21.949745178222656,16.895633697509766,292,3,True,22.09117849179819,False,,,
1480,0.6701816916465759,1.0137884616851807,1.593860387802124,-0.12213178724050522,1.5471184253692627,3.1356146335601807,11.88263988494873,15.253737449645996,205,0,True,-26.557649343514456,False,,,
1481,0.11893539875745773,0.2408728152513504,-2.1537468433380127,-1.7210524082183838,1.235959529876709,3.136941909790039,8.475191116333008,15.872828483581543,219,0,True,-38.16872496360894,False,,,
1482,0.008595299907028675,0.5828102231025696,0.9846437573432922,-0.10536858439445496,1.544039011001587,3.134417772293091,12.354155540466309,16.78191566467285,355,0,True,37.20927562871411,False,,,
1483,0.1914989948272705,-0.04748081788420677,-0.023285692557692528,0.06408637017011642,1.5336754322052002,3.141097068786621,9.724464416503906,16.781808853149414,4085,0,True,1319.6298875431771,False,,,
1484,0.2592311203479767,-0.037241995334625244,0.059850189834833145,0.03981057554483414,1.433223843574524,3.1414449214935303,8.01186466217041,16.129213333129883,4076,31,True,1455.044565005896,False,,,
1485,0.3279231786727905,-0.005599713884294033,-0.023066503927111626,0.06550781428813934,1.3001785278320312,3.141240119934082,8.048334121704102,18.974082946777344,4126,0,True,1496.0426216496633,False,,,
1486,-0.7180741429328918,0.017759481444954872,-0.06365770101547241,-0.062472015619277954,0.9482502937316895,3.139552116394043,6.002608299255371,19.856197357177734,4077,393,True,1673.6683453564985,False,,,
1487,-0.5432445406913757,0.1416311413049698,-0.5732759833335876,-0.257955938577652,0.8392648100852966,3.140920877456665,3.5105831623077393,16.960721969604492,708,0,True,124.02400627316035,False,,,
1488,-0.5481317639350891,0.09443855285644531,-0.7647009491920471,-0.22251176834106445,0.8149457573890686,3.1413016319274902,3.3234434127807617,15.569012641906738,539,0,True,57.05809020924694,False,,,
1489,-0.3289588987827301,0.14028942584991455,-1.1515473127365112,-0.025613758713006973,0.8506975173950195,3.1373350620269775,3.3145458698272705,13.060080528259277,373,0,True,-5.857409708221141,False,,,
1490,-0.25249215960502625,0.05548360198736191,-1.1752879619598389,-0.08860543370246887,0.7641668915748596,3.139296293258667,3.2466442584991455,14.929813385009766,374,0,True,-1.2277558375555913,False,,,
1491,-0.3507179021835327,0.06378991156816483,-1.2113802433013916,0.24347224831581116,0.7509832978248596,3.1391472816467285,2.9899470806121826,13.667134284973145,361,0,True,-5.834371928005055,False,,,
1492,-0.40921223163604736,0.15124262869358063,-1.2376185655593872,0.5748279690742493,0.6467632055282593,3.136186122894287,2.7670373916625977,13.345329284667969,348,0,True,-7.718456306678334,False,,,
1493,-0.3866675794124603,0.07539532333612442,-1.1573896408081055,-0.007106437813490629,0.6481963992118835,3.1415669918060303,2.656642198562622,13.195850372314453,378,0,True,-5.83799093726212,False,,,
1494,-0.45748066902160645,0.17258191108703613,-1.2304229736328125,0.5660638213157654,0.636729896068573,3.1396219730377197,2.9832587242126465,13.653711318969727,353,0,True,-9.023662744977699,False,,,
1495,-0.6404673457145691,0.10463330894708633,-1.2221879959106445,0.4119502604007721,0.5326981544494629,3.1397078037261963,2.4496374130249023,13.501969337463379,354,0,True,-9.66859713280381,False,,,
1496,-0.6545878052711487,0.2682611644268036,-1.2139536142349243,0.6626006960868835,0.5496257543563843,3.139819383621216,2.823543071746826,12.996649742126465,343,0,True,-13.635790360432708,False,,,
1497,-0.6411791443824768,-0.2821853458881378,-1.0351760387420654,0.05858229100704193,0.5132721066474915,3.1397485733032227,3.1864216327667236,11.953852653503418,410,0,True,-3.853067211554503,False,,,
1498,-0.0745190903544426,-0.5420919060707092,-1.7469408512115479,-0.06209823861718178,0.5195995569229126,3.139216423034668,2.5911526679992676,6.7979326248168945,264,0,True,-46.36603096775097,False,,,
1499,-0.124811090528965,0.0834803581237793,-2.159917116165161,-0.2778242528438568,0.4765658974647522,3.1408565044403076,2.1770920753479004,5.85037088394165,220,0,True,-56.13609275008491,False,,,
1500,-0.2542225420475006,-1.0124367475509644,-1.5204168558120728,0.15801863372325897,0.18825627863407135,3.136237859725952,2.894521713256836,7.399110794067383,300,0,True,-35.92570793491777,False,,,
1501,-0.09973335266113281,-0.2617890238761902,-2.033844232559204,-0.07132906466722488,0.4871583878993988,3.1414942741394043,2.231027364730835,6.983508586883545,232,0,True,-53.51886058933547,False,,,
1502,-0.09003780037164688,-0.01675850711762905,-2.2166099548339844,-0.011881076730787754,0.5057792067527771,3.13931941986084,2.287769317626953,6.529735565185547,220,0,True,-56.178191866687,False,,,
1503,-0.49618107080459595,-0.4125654697418213,-1.3615354299545288,-1.0423704385757446,0.2048686146736145,3.13572096824646,7.507156848907471,16.433948516845703,310,0,True,-9.892641773189467,False,,,
1504,-0.7390727400779724,-2.5277533531188965,-4.1638875007629395,-0.3291320502758026,-0.0035697149578481913,3.1287453174591064,-0.0032224501483142376,6.050306797027588,115,0,True,-80.4290467715213,False,,,
1505,-1.102134346961975,-0.8285965919494629,-1.7302744388580322,0.6707043051719666,-0.011977791786193848,3.1400442123413086,3.4387807846069336,12.821245193481445,255,0,True,-41.34641682161406,False,,,
1506,-0.06264191120862961,0.0877176821231842,-2.134909152984619,-0.5268566608428955,0.6227972507476807,3.1356685161590576,3.9235339164733887,7.2542290687561035,216,0,True,-53.26214105643663,False,,,
1507,0.630611002445221,2.6652565002441406,7.05955696105957,-4.22130012512207,1.5345619916915894,3.1380183696746826,10.20838737487793,0.009066294878721237,5,0,True,-84.39933591287327,False,,,
1508,0.631030261516571,2.6634624004364014,6.856294631958008,-4.201680660247803,1.5593340396881104,3.1408088207244873,9.980984687805176,0.6017282605171204,7,0,True,-83.80588839248387,False,,,
1509,0.6312337517738342,2.6472392082214355,6.991183757781982,-4.247386932373047,1.5670251846313477,3.134202241897583,9.388191223144531,0.009780649095773697,9,0,True,-83.57201750935639,False,,,
1510,-0.7509134411811829,-2.6607747077941895,-4.5031514167785645,-0.19450746476650238,-0.002650398528203368,3.1299374103546143,0.018216131255030632,6.684124946594238,113,0,True,-80.94594488970591,False,,,
1511,0.6115813255310059,2.6516056060791016,7.018479824066162,-4.264039039611816,1.5680516958236694,3.126849412918091,10.10737133026123,0.6451497077941895,8,0,True,-83.57002824474645,False,,,
1512,0.6468085050582886,2.643648147583008,6.938190460205078,-3.819687604904175,1.5461606979370117,3.1271491050720215,9.314857482910156,0.028435830026865005,10,0,True,-83.60392253240131,False,,,
1513,-0.7231023907661438,-2.574852466583252,-4.273237705230713,-0.22701425850391388,0.004741542972624302,3.1405487060546875,0.003783606458455324,6.332359790802002,116,0,True,-80.55648812269496,False,,,
1514,0.649577796459198,2.6228506565093994,7.329887866973877,-4.482775688171387,1.5540416240692139,3.128126859664917,9.85968017578125,0.01098558772355318,4,0,True,-84.15638518971807,False,,,
1515,0.6451680660247803,2.629749298095703,7.392251491546631,-4.694350242614746,1.5435757637023926,3.137355327606201,9.902730941772461,0.009870071895420551,3,0,True,-84.51590778503036,False,,,
1516,0.6192862391471863,2.642019271850586,7.305517196655273,-4.662117958068848,1.5442191362380981,3.1355926990509033,10.112187385559082,-0.006475420668721199,3,0,True,-84.30677776910647,False,,,
1517,0.5803401470184326,2.700221300125122,6.503612041473389,-3.7752163410186768,1.5612170696258545,3.1233808994293213,9.909414291381836,0.012275678105652332,12,0,True,-83.0652906133511,False,,,
1518,-0.7333058714866638,-2.806148052215576,-4.521949768066406,-0.05481243133544922,0.0022773544769734144,3.136490821838379,0.010971948504447937,6.720554828643799,115,0,True,-80.92451655599469,False,,,
1519,-0.7448796629905701,-2.783632755279541,-4.614657402038574,-0.059702318161726,-0.001259267213754356,3.1406445503234863,0.026676654815673828,6.459077835083008,113,0,True,-80.97940069864097,False,,,
1520,0.6375935673713684,2.6601481437683105,6.947788715362549,-4.246063232421875,1.5613874197006226,3.1245028972625732,9.784456253051758,0.08512301743030548,7,0,True,-84.06483868161025,False,,,
1521,-0.7284024357795715,-2.8624632358551025,-4.6077470779418945,0.042909301817417145,0.006379105616360903,-2.6891353130340576,-0.0005941278068348765,6.3206329345703125,117,0,True,-80.77564613695827,False,,,
1522,0.6376311779022217,2.6301562786102295,7.396684169769287,-4.704866409301758,1.5374196767807007,3.140260696411133,10.123074531555176,-0.002482668263837695,2,0,True,-84.49704888671371,False,,,
1523,-0.7561141848564148,-2.7022511959075928,-4.624407768249512,-0.13954687118530273,0.0076171280816197395,3.131349802017212,-0.0033341059461236,6.935387134552002,112,0,True,-80.84931793002318,False,,,
1524,-0.7483432292938232,-2.8436777591705322,-4.727065086364746,0.07089218497276306,-0.008446547202765942,-2.6714305877685547,0.0028978304471820593,6.634284496307373,114,0,True,-81.15419228879398,False,,,
1525,0.6518166065216064,2.6276230812072754,7.2242889404296875,-4.43540096282959,1.5375851392745972,3.136122941970825,9.66153335571289,-0.009853501804172993,6,0,True,-84.22959481159205,False,,,
1526,-0.7456585764884949,-2.844031810760498,-4.655240058898926,0.009547324851155281,-0.0008509481558576226,-2.6536622047424316,0.011870740912854671,6.425699710845947,113,0,True,-80.9228447824035,False,,,
1527,-0.7426238656044006,-2.853931188583374,-4.665491580963135,0.02429455891251564,-0.004073882009834051,-2.6837997436523438,-0.0075206393375992775,6.848555564880371,114,0,True,-81.11856191636244,False,,,
1528,-0.7445447444915771,-2.5876238346099854,-4.509565353393555,-0.2319512814283371,0.012604046612977982,3.1391966342926025,0.0015782448463141918,6.4413042068481445,114,0,True,-80.58056091563307,False,,,
1529,0.6488091945648193,2.6457738876342773,7.261948585510254,-4.628891468048096,1.5622750520706177,3.1410703659057617,9.943904876708984,0.0065731266513466835,4,0,True,-84.45798824435876,False,,,
1530,0.6350164413452148,2.6236414909362793,7.5569682121276855,-4.9362382888793945,1.5439692735671997,3.1316018104553223,10.28271770477295,0.004897852428257465,0,0,True,-84.68355113883591,False,,,
